4659.8, 11.000, 0.04540, 10.548, 3.632
4696.7, 11.100, 0.04582, 10.631, 3.665
4734.3, 11.200, 0.04624, 10.716, 3.699
4770.2, 11.300, 0.04665, 10.798, 3.732
4806.3, 11.400, 0.04706, 10.879, 3.765
4843.1, 11.500, 0.04748, 10.962, 3.798
4879.2, 11.600, 0.04789, 11.044, 3.831
4914.4, 11.700, 0.04831, 11.124, 3.864
4949.1, 11.800, 0.04872, 11.203, 3.897
4984.1, 11.900, 0.04913, 11.282, 3.931
5018.6, 12.000, 0.04955, 11.360, 3.964
5053.3, 12.100, 0.04997, 11.438, 3.997
5087.6, 12.200, 0.05038, 11.516, 4.030
5121.4, 12.300, 0.05079, 11.593, 4.063
5154.9, 12.400, 0.05121, 11.668, 4.097
5188.6, 12.500, 0.05163, 11.745, 4.130
5222.3, 12.600, 0.05204, 11.821, 4.163
5254.5, 12.700, 0.05245, 11.894, 4.196
5285.6, 12.800, 0.05287, 11.964, 4.229
5316.2, 12.900, 0.05328, 12.033, 4.263
5347.1, 13.000, 0.05370, 12.103, 4.296
5378.1, 13.100, 0.05411, 12.174, 4.329
5409.4, 13.200, 0.05452, 12.244, 4.362
5441.1, 13.300, 0.05494, 12.316, 4.395
5472.3, 13.400, 0.05535, 12.387, 4.428
5503.4, 13.500, 0.05577, 12.457, 4.462
5534.0, 13.600, 0.05618, 12.526, 4.495
5563.7, 13.700, 0.05659, 12.594, 4.528
5593.8, 13.800, 0.05701, 12.662, 4.561
5624.0, 13.900, 0.05743, 12.730, 4.595
5653.3, 14.000, 0.05785, 12.796, 4.628
5681.8, 14.100, 0.05826, 12.861, 4.661
5710.5, 14.200, 0.05868, 12.926, 4.694
5739.2, 14.300, 0.05909, 12.991, 4.727
5767.3, 14.400, 0.05951, 13.054, 4.761
5794.4, 14.500, 0.05992, 13.116, 4.794
5821.5, 14.600, 0.06034, 13.177, 4.827
5847.7, 14.700, 0.06075, 13.236, 4.860
5873.9, 14.800, 0.06117, 13.296, 4.894
5900.4, 14.900, 0.06159, 13.356, 4.927
5926.0, 15.000, 0.06200, 13.414, 4.960
5950.8, 15.100, 0.06241, 13.470, 4.993
5977.0, 15.200, 0.06283, 13.529, 5.027
6002.1, 15.300, 0.06325, 13.586, 5.060
6026.2, 15.400, 0.06366, 13.641, 5.093
6049.6, 15.500, 0.06408, 13.694, 5.126
6073.5, 15.600, 0.06449, 13.747, 5.160
6097.4, 15.700, 0.06491, 13.802, 5.193
6120.8, 15.800, 0.06533, 13.855, 5.226
6143.9, 15.900, 0.06574, 13.907, 5.259
6167.1, 16.000, 0.06615, 13.959, 5.292
6189.9, 16.100, 0.06657, 14.011, 5.326
6212.6, 16.200, 0.06699, 14.062, 5.359
