4680.1,64.10,0.001,50.355,0.00046,0.01158
4679.6,64.50,0.001,50.351,0.00046,0.01160
4679.2,64.90,0.001,50.346,0.00046,0.01154
4678.8,65.30,0.001,50.341,0.00046,0.01154
4678.3,65.70,0.001,50.337,0.00046,0.01172
4678.0,66.10,0.001,50.333,0.00046,0.01169
4677.5,66.50,0.001,50.328,0.00046,0.01167
4677.2,66.90,0.001,50.324,0.00046,0.01167
4676.8,67.30,0.001,50.320,0.00046,0.01167
4676.4,67.70,0.001,50.316,0.00046,0.01167
4676.0,68.10,0.001,50.311,0.00046,0.01167
4675.7,68.50,0.001,50.308,0.00046,0.01167
4675.3,68.90,0.001,50.304,0.00046,0.01168
4674.9,69.30,0.001,50.299,0.00046,0.01168
4674.5,69.70,0.001,50.296,0.00046,0.01168
4674.1,70.10,0.001,50.291,0.00046,0.01168
4673.8,70.50,0.001,50.288,0.00046,0.01168
4673.4,70.90,0.001,50.284,0.00046,0.01168
4673.1,71.30,0.001,50.280,0.00046,0.01168
4672.8,71.70,0.001,50.277,0.00046,0.01171
4672.5,72.10,0.001,50.274,0.00046,0.01164
4672.3,72.50,0.001,50.271,0.00046,0.01171
4671.9,72.90,0.001,50.267,0.00046,0.01179
4671.5,73.30,0.001,50.263,0.00046,0.01178
4671.2,73.70,0.001,50.260,0.00046,0.01170
4670.9,74.10,0.001,50.257,0.00046,0.01179
4670.7,74.50,0.001,50.254,0.00046,0.01174
4670.3,74.90,0.001,50.250,0.00046,0.01174
4670.0,75.30,0.001,50.247,0.00046,0.01175
4669.7,75.70,0.001,50.244,0.00046,0.01176
4669.4,76.10,0.001,50.240,0.00046,0.01176
4669.2,76.50,0.001,50.239,0.00046,0.01176
4668.9,76.90,0.001,50.235,0.00046,0.01176
4668.6,77.30,0.001,50.232,0.00046,0.01176
4668.4,77.70,0.001,50.230,0.00046,0.01187
4668.0,78.10,0.001,50.225,0.00046,0.01216
4667.8,78.50,0.001,50.223,0.00046,0.01219
4667.5,78.90,0.001,50.220,0.00046,0.01228
4667.2,79.30,0.001,50.217,0.00046,0.01243
4667.0,79.70,0.001,50.215,0.00046,0.01237
4666.7,80.10,0.001,50.212,0.00046,0.01230
4666.5,80.50,0.001,50.209,0.00046,0.01231
4666.2,80.90,0.001,50.206,0.00046,0.01231
4666.0,81.30,0.001,50.204,0.00046,0.01229
4665.8,81.70,0.001,50.202,0.00046,0.01233
4665.7,82.10,0.001,50.201,0.00046,0.01235
4665.6,82.50,0.001,50.199,0.00046,0.01264
4665.3,82.90,0.001,50.197,0.00046,0.01249
4665.2,83.30,0.001,50.196,0.00046,0.01256
4664.7,83.70,0.001,50.190,0.00046,0.01243
4664.5,84.10,0.001,50.188,0.00046,0.01322
4664.2,84.50,0.001,50.185,0.00046,0.01348
4664.0,84.90,0.001,50.182,0.00046,0.01366
4663.8,85.30,0.001,50.180,0.00046,0.01359
4663.6,85.70,0.001,50.178,0.00046,0.01354
4663.5,86.10,0.001,50.177,0.00046,0.01354
4663.5,86.50,0.001,50.177,0.00046,0.01368
4663.3,86.90,0.001,50.175,0.00046,0.01373
4663.2,87.30,0.001,50.173,0.00046,0.01390
4662.7,87.70,0.001,50.169,0.00046,0.01425
4662.4,88.10,0.001,50.165,0.00046,0.01507
4662.1,88.50,0.001,50.162,0.00046,0.01552
4662.1,88.90,0.001,50.162,0.00046,0.01657
4661.9,89.30,0.001,50.160,0.00046,0.01715
4661.6,89.70,0.001,50.156,0.00046,0.02714
4661.4,90.10,0.001,50.155,0.00046,0.02752
4661.3,90.50,0.001,50.153,0.00046,0.02754
4661.0,90.90,0.001,50.150,0.00046,0.02661
4660.8,91.30,0.001,50.148,0.00046,0.02640
4660.7,91.70,0.001,50.147,0.00046,0.02368
4660.5,92.10,0.001,50.145,0.00046,0.02378
4660.4,92.50,0.001,50.143,0.00046,0.02189
4660.2,92.90,0.001,50.142,0.00046,0.02093
4660.0,93.30,0.001,50.139,0.00046,0.02116
4659.8,93.70,0.001,50.137,0.00046,0.02219
4659.7,94.10,0.001,50.136,0.00046,0.02024
4659.5,94.50,0.001,50.134,0.00046,0.01852
4659.4,94.90,0.001,50.132,0.00046,0.01824
4659.2,95.30,0.001,50.131,0.00046,0.01801
4659.1,95.70,0.001,50.129,0.00046,0.01778
4658.9,96.10,0.001,50.127,0.00046,0.01753
4658.8,96.50,0.001,50.126,0.00046,0.01730
4658.6,96.90,0.001,50.124,0.00046,0.01723
4658.4,97.30,0.001,50.122,0.00046,0.01706
4658.3,97.70,0.001,50.121,0.00046,0.01692
4658.1,98.10,0.001,50.119,0.00046,0.01683
4658.0,98.50,0.001,50.118,0.00046,0.01676
4657.8,98.90,0.001,50.116,0.00046,0.01670
4657.7,99.30,0.001,50.115,0.00046,0.01667
4657.6,99.70,0.001,50.114,0.00046,0.01664
4657.5,100.10,0.001,50.112,0.00046,0.01661
4657.3,100.50,0.001,50.111,0.00046,0.01658
4657.2,100.90,0.001,50.110,0.00046,0.01656
4657.0,101.30,0.001,50.107,0.00046,0.01653
4657.0,101.70,0.001,50.107,0.00046,0.01651
4656.9,102.10,0.001,50.105,0.00046,0.01650
4656.7,102.50,0.001,50.103,0.00046,0.01649
4656.5,102.90,0.001,50.102,0.00046,0.01648
4656.3,103.30,0.001,50.099,0.00046,0.01646
4656.2,103.70,0.001,50.099,0.00046,0.01645
4656.0,104.10,0.001,50.096,0.00046,0.01643
4656.0,104.50,0.001,50.096,0.00046,0.01641
4655.8,104.90,0.001,50.094,0.00046,0.01639
4655.7,105.30,0.001,50.093,0.00046,0.01637
4655.2,105.70,0.001,50.088,0.00046,0.01636
4655.3,106.10,0.001,50.088,0.00046,0.01634
4655.2,106.50,0.001,50.088,0.00046,0.01632
4655.1,106.90,0.001,50.087,0.00046,0.01631
4655.0,107.30,0.001,50.085,0.00046,0.01629
4654.8,107.70,0.001,50.083,0.00046,0.01628
4654.6,108.10,0.001,50.082,0.00046,0.01626
4654.5,108.50,0.001,50.080,0.00046,0.01625
4654.4,108.90,0.001,50.079,0.00046,0.01625
4654.3,109.30,0.001,50.078,0.00046,0.01624
4654.2,109.70,0.001,50.077,0.00046,0.01623
4654.1,110.10,0.001,50.075,0.00046,0.01622
4653.9,110.50,0.001,50.074,0.00046,0.01620
4653.8,110.90,0.001,50.072,0.00046,0.01619
4653.7,111.30,0.001,50.071,0.00046,0.01618
4653.6,111.70,0.001,50.070,0.00046,0.01616
4653.5,112.10,0.001,50.069,0.00046,0.01615
4653.3,112.50,0.001,50.067,0.00046,0.01614
4653.2,112.90,0.001,50.066,0.00046,0.01613
4653.0,113.30,0.001,50.064,0.00046,0.01612
4652.9,113.70,0.001,50.063,0.00046,0.01611
4652.9,114.10,0.001,50.062,0.00046,0.01610
4652.7,114.50,0.001,50.061,0.00046,0.01610
4652.6,114.90,0.001,50.060,0.00046,0.01609
4652.5,115.30,0.001,50.059,0.00046,0.01608
4652.4,115.70,0.001,50.057,0.00046,0.01607
4652.2,116.10,0.001,50.056,0.00046,0.01606
4652.1,116.50,0.001,50.055,0.00046,0.01605
4652.0,116.90,0.001,50.053,0.00046,0.01604
4651.9,117.30,0.001,50.052,0.00046,0.01603
4651.9,117.70,0.001,50.052,0.00046,0.01602
4651.7,118.10,0.001,50.050,0.00046,0.01601
4651.7,118.50,0.001,50.050,0.00046,0.01600
